n_blemishes,blemish_area,area_ratio,mean_darkness,max_darkness,mean_brightness,mean_aspect_ratio,mean_solidity,skeleton_length,blemish_dispersion,gran_small,gran_medium,gran_large,gran_coalesced,dark_lesion_peak,pale_patch_energy,max_lesion_ratio,consolidated_ratio,n_large_lesions,n_lesions_split,label,image
210,6665,4.791516894320632,161.87756939234808,228.0,93.1224306076519,1.5812463528788412,0.6911150480872921,2468,124.92441348546319,0.006467402489392594,0.008256974105242385,0.007488899226117479,0.006806078290410338,13.0,0.013286421110500275,0.5413371675053918,0.0,0,0,unripe,IMG20200713144845.jpg
246,6582,4.781414810617617,155.90914615618354,221.0,99.09085384381648,1.669111908162227,0.7041465178027391,2611,133.8369449336473,0.007146611423194567,0.008485764236973756,0.007987940559710496,0.006991837400958725,13.0,0.014905424896425613,0.6152929724389429,0.0,0,0,unripe,IMG20200713144855.jpg
216,4908,3.926902643538373,165.78198859005704,226.0,89.21801140994295,1.5858485370376794,0.7140144637781902,1937,122.23017976272567,0.007038485239836189,0.008005354097089135,0.007442050621695262,0.006861929307343497,12.0,0.014530706989318163,0.2312295973884657,0.0,0,0,unripe,IMG20200713144905.jpg
225,6095,5.370327946851816,160.2997538966366,231.0,94.70024610336341,1.5245619263987893,0.7142265693669917,2355,116.7831503009834,0.007601645694667456,0.00928828577618511,0.00842207431195292,0.00744622588669281,14.0,0.01635373658864924,0.41676211958341414,0.0,0,0,unripe,IMG20200713144909.jpg
149,4363,3.9957505655227994,161.78661471464588,227.0,93.21338528535411,1.7270286723462887,0.7022216723110437,1604,112.80605820481985,0.006380257225107076,0.007072981128050307,0.006739728064206975,0.005297786339856711,11.0,0.012943715644164452,0.2756637451804636,0.0,0,0,unripe,IMG20200713144918.jpg
193,5501,4.946230758164293,158.72586802399564,228.0,96.27413197600437,1.563599744006439,0.7089042746979799,2028,114.83061887067454,0.006509325784694543,0.007367116030702311,0.0074676799219184145,0.006904846530757316,12.0,0.014050383496802547,0.45407135663933246,0.0,0,0,unripe,IMG20200713144926.jpg
236,6217,4.814006070742736,154.24754704841564,232.0,100.75245295158436,1.627655219292393,0.7047120303060561,2404,116.55883872362263,0.007263422621108159,0.008900931988975978,0.00820974428301953,0.0068890722986834595,13.0,0.015338767607643937,0.2439137706745958,0.0,0,0,unripe,IMG20200713144933.jpg
204,6418,5.432583651461414,162.80990962916798,232.0,92.19009037083204,1.6881211063838168,0.7120268413254277,2296,136.6584331230263,0.00683687826022155,0.008138568575501541,0.007491009676371584,0.006920163337006308,12.0,0.01449907212988887,0.43508071001108867,0.0,0,0,unripe,IMG20200713144941.jpg
208,8177,6.976843398576817,154.2514369573193,227.0,100.74856304268069,1.5811442430478297,0.6759796522921356,2723,126.58348595507476,0.007766447136182846,0.008783260407454734,0.008372004626836658,0.007154699561775529,14.0,0.01627312790954849,0.6655176532823672,0.0,0,0,unripe,IMG20200713144956.jpg
200,9985,9.0603052465383,158.7280921382073,241.0,96.27190786179268,1.4659118638098756,0.6616769874613734,3032,120.55551158935602,0.008617088924022142,0.010058026803992384,0.009038154216008308,0.007727987480130791,16.0,0.016736251148917906,0.9545759758996788,0.0,0,0,unripe,IMG20200713145006.jpg
183,9925,8.448606086401362,158.27143576826197,231.0,96.72856423173803,1.7127812478428697,0.6707570558670712,2606,122.83480561131672,0.007664843166464288,0.008858655784084225,0.007987949042140795,0.007581187486699299,14.0,0.015352386198148125,2.4005107469674396,2.4005107469674396,1,6,unripe,IMG20200713145011.jpg
197,9583,8.076287756202804,164.89773557341124,234.0,90.10226442658875,1.5855616398691958,0.7074793303374166,2443,131.44129047611295,0.007111148126996214,0.00843416857034076,0.007327856304334031,0.0061248730883939305,13.0,0.014314307168390548,1.5313174217907228,2.6311353829557715,2,4,unripe,IMG20200713145018.jpg
268,8242,6.976881988944664,158.59730647900994,226.0,96.40269352099006,1.5473690683362606,0.6947730032235344,2826,126.70379620582189,0.007761142600488682,0.008968289812263778,0.008042646515235487,0.007134597212878874,14.0,0.016644350510217547,0.4334098008177224,0.0,0,0,unripe,IMG20200713145026.jpg
236,7790,7.547791374783206,153.3612323491656,231.0,101.63876765083441,1.626347110575813,0.7107631164537855,2563,106.91503391823225,0.00787782795200069,0.009990844771669286,0.008465935958237417,0.007066035242784534,15.0,0.015785711042451647,1.1830363631078686,1.1830363631078686,1,2,unripe,IMG20200713145036.jpg
238,6313,5.979578692126998,150.55219388563282,228.0,104.44780611436718,1.536077882901038,0.7150889145844515,2414,110.53785905968435,0.007948479080955712,0.00967737022823072,0.0089053959084581,0.007156483871111525,14.0,0.015818991838608597,0.4944305523982723,0.0,0,0,unripe,IMG20200713145100.jpg
76,2286,2.39223934951182,166.13123359580052,231.0,88.86876640419948,1.6820797541380537,0.7451967397638908,741,124.86705409371154,0.005696388372320642,0.006005693228431505,0.0051544790416925505,0.004470454450786896,10.0,0.011603959282726265,0.6184660785483314,0.0,0,0,unripe,IMG20200713145109.jpg
102,2762,2.7273355649692412,164.02715423606082,224.0,90.97284576393918,1.981846475363969,0.7140897298842649,1099,113.53360953322483,0.005520694715266996,0.005900185117741737,0.005318209479089401,0.005069914330041642,10.0,0.011640093625703582,0.2725360665935954,0.0,0,0,unripe,IMG20200713145136.jpg
92,2610,2.2281601884972297,159.71379310344827,224.0,95.28620689655172,1.806386638605909,0.7028402959006634,1016,128.35694050674994,0.005794187365991924,0.006333291317841837,0.00577758204026892,0.005195826505815963,10.0,0.011920414289485396,0.5967371539308672,0.0,0,0,unripe,IMG20200713145141.jpg
345,11856,9.466321739963591,153.02842442645075,220.0,101.97157557354926,1.603317854339471,0.7079133278659897,3957,123.51272125734829,0.008228017341521898,0.009860657878174743,0.00905000497851723,0.008231774713015099,16.0,0.017581680559547765,0.6491328925936571,0.0,0,0,unripe,IMG20200713145148.jpg
249,6641,5.773326726303802,158.4018973046228,232.0,96.59810269537721,1.6468797333902099,0.7283239205904573,2400,129.88931203228753,0.007319211404319355,0.008466918572452058,0.007976232421525759,0.0071159889944206745,13.0,0.015455812592186898,0.8667379530379296,0.0,0,0,unripe,IMG20200713145208.jpg
250,8575,8.316925792653947,158.80862973760932,224.0,96.19137026239068,1.5913421702700805,0.7003658794475687,3095,107.73574530161731,0.008031564856236472,0.00944770059561607,0.008031831104361089,0.007035226338481627,15.0,0.016943498154234876,1.1493361007924114,1.1493361007924114,1,6,unripe,IMG20200713145224.jpg
279,6467,5.522064348657695,153.46513066336786,224.0,101.53486933663213,1.6110264060695085,0.6973275032879992,2877,119.70688667902213,0.007561991939340119,0.00927699175851774,0.008369631751874187,0.0076126891770438646,14.0,0.0161474385505278,0.4696359040918095,0.0,0,0,unripe,IMG20200713145237.jpg
139,3856,3.477821671446868,156.54408713692945,219.0,98.45591286307054,1.6239759107474476,0.7038000419632289,1292,125.35928998538492,0.006579487685544482,0.007601527542127842,0.006890916981544495,0.0061753546774699596,12.0,0.01400554666010207,1.1463463030106247,1.1463463030106247,1,3,unripe,IMG20200713145248.jpg
210,10303,8.451524522791964,145.33165097544403,224.0,109.66834902455595,1.618762398474975,0.7089580517141872,2884,110.39962132224338,0.007669652388505092,0.008516553200229617,0.0071675660182617534,0.00690542469130679,14.0,0.014996967312112077,1.5339562125226607,3.9809034756002526,3,19,unripe,IMG20200713145253.jpg
294,6018,5.0935251798561145,162.5023263542705,231.0,92.49767364572948,1.7085362623475646,0.757851556733322,2599,129.08435942874257,0.0075545044932911806,0.00927498278194054,0.008296864238712832,0.006945308804859232,14.0,0.015221561159376997,0.5442234447735929,0.0,0,0,unripe,IMG20200713145258.jpg
298,8033,6.614299006167197,160.35640483007595,229.0,94.64359516992407,1.5092121398663978,0.7161088398348049,2914,116.62588399057213,0.007210094966030283,0.009422982195867256,0.008982516505354702,0.008687387379096748,14.0,0.015994222702049223,0.5327339047666099,0.0,0,0,unripe,IMG20200713145308.jpg
283,9773,8.383659884020176,155.9112861966643,231.0,99.08871380333572,1.6907391301887815,0.6995699698596338,3379,117.10532749744296,0.007494720085474398,0.010140766322656435,0.009759213021927709,0.008987359827436443,15.0,0.016953420355205872,0.5550217891088769,0.0,0,0,unripe,IMG20200713145312.jpg
300,9900,8.327445240738871,165.24252525252524,232.0,89.75747474747475,1.6035888485896013,0.6976032554535072,3566,119.55270698207552,0.008741096115442241,0.01147505131052118,0.010847911722813009,0.009435495203431125,17.0,0.01819700997050346,0.868073079640658,0.0,0,0,unripe,IMG20200713145316.jpg
290,6152,5.00736616772072,168.42571521456438,227.0,86.57428478543564,1.6171501820228977,0.7188144674985332,2640,130.20600408423974,0.007506452877832696,0.009578747133849756,0.009340533680487227,0.007931202499150549,13.0,0.015739707354628908,0.32394859147478006,0.0,0,0,unripe,IMG20200713145330.jpg
225,10346,9.174100413215811,162.32273342354534,240.0,92.67726657645467,1.6318733703537165,0.7258323956309727,2717,121.047422414036,0.008365125183561641,0.009370954297976483,0.007962897858879308,0.006722624495911832,16.0,0.015892760707950693,1.8585844254881443,1.8585844254881443,1,4,unripe,IMG20200713145338.jpg
237,8604,7.052516823908393,163.85006973500697,232.0,91.14993026499303,1.5864017717640866,0.7046657760129573,2593,131.1453228999846,0.007281159006607094,0.008726076025374044,0.007833076098823694,0.006354150443856097,14.0,0.013781147997195091,1.1885343322486248,1.1885343322486248,1,6,unripe,IMG20200713145343.jpg
228,7052,5.837216809727591,162.85422575155985,228.0,92.14577424844016,1.5966893187354456,0.713946024716115,2511,128.11243358195998,0.006880460339850238,0.00865250388672243,0.007638636982965288,0.006854556972071595,13.0,0.013995998611345772,0.587694829113243,0.0,0,0,unripe,IMG20200713145350.jpg
169,5567,4.771577954915574,160.30429315609842,221.0,94.69570684390156,1.8016358081013244,0.7083344680816286,2079,121.3462069783201,0.006145908436229554,0.007885589823484033,0.007231860602302121,0.006115791649650346,12.0,0.013370542354252064,0.5159852575640697,0.0,0,0,unripe,IMG20200713145355.jpg
225,8954,7.480367585630744,159.68070136251956,236.0,95.31929863748046,1.718290600005688,0.704653799018968,2499,126.54457906515803,0.007413730404442478,0.00909797369240094,0.008942061034940288,0.007222959359182268,14.0,0.015435910036529232,2.080200501253133,2.080200501253133,1,5,unripe,IMG20200713145423.jpg
275,7878,6.788687244713304,168.03998476770755,231.0,86.96001523229246,1.577643224805627,0.6949643137005531,2975,131.0774826188429,0.007542681688431194,0.008819727673914302,0.007840400003649668,0.006944845738995318,14.0,0.015525891862354787,0.31625389931578857,0.0,0,0,unripe,IMG20200713145428.jpg
175,4752,3.7311264829892985,159.12563131313132,231.0,95.87436868686869,1.7364007162446609,0.717180454781259,1786,126.9137932326036,0.005300357436965882,0.006115517555394108,0.005500683482538673,0.0049526966038022854,10.0,0.011568844527313205,0.34311916520755964,0.0,0,0,unripe,IMG20200713145435.jpg
262,5901,5.298268926878322,174.41704795797324,228.0,80.58295204202678,1.635094782478926,0.7426847142528916,2399,137.56953732637274,0.007080097518105073,0.008745750131686058,0.008046722495922663,0.0076655019140251975,13.0,0.015220584714276458,0.4139132308576354,0.0,0,0,unripe,IMG20200713145443.jpg
236,10615,9.099091376650094,154.10805463966085,231.0,100.89194536033914,1.5182380615669988,0.6974392592104326,2896,127.0012943700937,0.0091416652380136,0.01151329655812265,0.010994409764591592,0.009677359714672769,17.0,0.01853329433950848,2.0641179495971196,2.0641179495971196,1,5,unripe,IMG20200713145452.jpg
265,6621,5.904964058291565,150.37803957106178,229.0,104.62196042893822,1.5878336940918931,0.709759508790308,2666,113.69685409701925,0.007476358004807617,0.008781157612252044,0.00795166362212259,0.007304737352551206,14.0,0.016019198289879067,0.9400139129193942,0.0,0,0,unripe,IMG20200713145505.jpg
188,6507,5.758458039451677,149.71999385277394,233.0,105.28000614722606,1.654191256665253,0.7150591325169893,1983,116.70267689621916,0.0071331188251015235,0.008292525233174891,0.007167788574911908,0.006180169215448547,13.0,0.01424111162531544,0.7035460490800804,0.0,0,0,unripe,IMG20200713145512.jpg
172,6315,5.6293456944196825,153.024703087886,233.0,101.97529691211402,1.6277074238440186,0.7080170507236346,1815,114.49654539884796,0.006849146504742029,0.008353836096749272,0.007489608786998487,0.006586578293289146,13.0,0.013750764702386571,1.196291674095204,1.196291674095204,1,4,unripe,IMG20200713145518.jpg
270,6375,5.332764505119454,152.99058823529413,234.0,102.00941176470589,1.6185642437382282,0.696228143805232,2736,116.44189699715751,0.007126164392009899,0.00835918319680144,0.00769853548057783,0.007005969087762253,14.0,0.014826864962675159,0.8624439536906913,0.0,0,0,unripe,IMG20200713145532.jpg
169,6705,5.426733033871555,160.38657718120805,233.0,94.61342281879195,1.5448541799449573,0.7227259911798047,2021,110.0718109211838,0.006682488786053048,0.008312532086607457,0.007999422341879975,0.00755218165126113,12.0,0.014017921684476471,0.9396624984824572,0.0,0,0,unripe,IMG20200713145541.jpg
215,5993,4.7574441736590165,169.8751877190055,240.0,85.12481228099449,1.71688674255041,0.739716135754398,2123,127.84665014685926,0.006385627815676842,0.007684028116648697,0.006757671116648227,0.006359664790573493,12.0,0.013325320284578415,0.6445928031054766,0.0,0,0,unripe,IMG20200713145548.jpg
131,5395,4.558821044092546,154.0250231696015,221.0,100.97497683039852,1.8973687265175951,0.7358137865673209,1445,124.79328483045543,0.006318907546456415,0.007308926173095526,0.0067226228004510676,0.005209626734877081,11.0,0.013028672962145937,1.8877490662655694,1.8877490662655694,1,5,unripe,IMG20200713145553.jpg
141,4723,4.614152150763489,154.2369256828287,226.0,100.76307431717129,1.6484950927551743,0.708289557091447,1732,122.5460874239338,0.006394219192771922,0.006719563918534324,0.006650870666851331,0.0059937065028142986,11.0,0.013077386798367683,0.5558866342969353,0.0,0,0,unripe,IMG20200713145601.jpg
218,7187,6.662649485491795,161.80464727981078,228.0,93.19535272018923,1.762210574418608,0.6952636918766923,2683,116.93482793050352,0.006937544647969506,0.008177054079256622,0.0075596078794918364,0.007162106893373835,13.0,0.014103941381873968,1.118939464169834,1.118939464169834,1,5,unripe,IMG20200713145605.jpg
224,6148,5.965051859470053,162.08474300585556,224.0,92.91525699414444,1.5262032147709994,0.7155487724860716,2323,108.45127369142124,0.007807181203469968,0.010120163601936452,0.009155704351462225,0.007626754117871542,14.0,0.016367879489013144,0.5578895281709956,0.0,0,0,unripe,IMG20200713145615.jpg
262,9899,8.83129627977518,157.436003636731,223.0,97.56399636326901,1.5734035241693982,0.7005384993646708,3041,127.79400812174494,0.008430620352342919,0.010024787504438835,0.008981053390220393,0.007851218995939883,15.0,0.018443547639414404,0.5995182442679989,0.0,0,0,unripe,IMG20200713145630.jpg
236,7674,7.24591154587,163.78120927808183,237.0,91.21879072191817,1.5748664222258375,0.7008984963044346,2563,110.91406904742686,0.007053180451846108,0.008966309642034855,0.00818049998259681,0.0065389716713062825,14.0,0.014819854746294787,0.9432715186765873,0.0,0,0,unripe,IMG20200713145642.jpg
265,8387,7.633775382963037,157.9669726958388,234.0,97.03302730416121,1.608070020359543,0.6902128517570071,3257,126.16185321064879,0.007834535053702185,0.009731409652704866,0.00926128686431384,0.007253154750208681,14.0,0.01610485547855812,0.636223797864691,0.0,0,0,unripe,IMG20200713145648.jpg
162,5658,5.598709664651342,151.57776599505127,222.0,103.42223400494875,1.6280767569230261,0.6894552013161376,1744,108.57089047991407,0.006848804493744578,0.008054390281429466,0.007702392448286372,0.006432662418711339,13.0,0.014083134119478643,1.396214092757696,1.396214092757696,1,5,unripe,IMG20200713145702.jpg
245,8836,8.330112281164858,147.8289950203712,231.0,107.17100497962879,1.5687634000505268,0.7173353405049104,2478,119.14546533967975,0.008387157715838684,0.010129612921031263,0.008914171760735255,0.008161046323443912,16.0,0.01683919860591753,2.04670368519793,3.284530464868534,2,12,unripe,IMG20200713145706.jpg
282,9547,8.157110023154674,160.0681889598827,230.0,94.93181104011731,1.5850657682514013,0.7252920637460881,3176,110.04602649868346,0.007942216010114946,0.009241129444199012,0.008708844998709157,0.007469740688079679,15.0,0.01615409242670744,1.9779731542477295,1.9779731542477295,1,8,unripe,IMG20200713145721.jpg
127,5661,4.932731518594681,160.41229464758877,233.0,94.58770535241123,1.8209964495095954,0.7307699492637778,1776,122.51935489298823,0.005643670454832799,0.00610716211478492,0.005918949783391801,0.005699778778752097,10.0,0.012168364609794285,1.5335819594994946,1.5335819594994946,1,5,unripe,IMG20200713145729.jpg
152,4580,4.1283204586221505,162.08187772925766,227.0,92.91812227074236,1.699327997675687,0.746080456078571,1620,143.5497248389106,0.0058983833661099844,0.006653633772128659,0.006393718194320211,0.005667630082833285,11.0,0.012140669718279864,0.3244968046078546,0.0,0,0,unripe,IMG20200713145734.jpg
249,7876,6.342865886559664,166.89906043676993,230.0,88.10093956323007,1.6414104240707141,0.6952377021090793,3122,121.03026180454886,0.006918700508043856,0.008152956683233004,0.007185947399230126,0.006363583679116765,13.0,0.014601053796622335,0.48642597707999446,0.0,0,0,unripe,IMG20200713145845.jpg
240,7790,7.461257015880314,166.3275994865212,229.0,88.67240051347882,1.7002525534291295,0.7040923806157691,2871,131.4439212262832,0.007020030777286107,0.007832582681560259,0.007196979513986313,0.006587931803183126,13.0,0.014743799939376936,0.8323276440051338,0.0,0,0,unripe,IMG20200713145901.jpg
126,3993,4.6157047243639395,172.5817680941648,229.0,82.41823190583521,1.6504793991846136,0.7183154262117363,1394,112.85270693417515,0.00628596049963293,0.007266386654998381,0.006466107232637474,0.006009756663649866,11.0,0.013495501658106977,0.5409841750569305,0.0,0,0,unripe,IMG20200713145921.jpg
146,6003,7.060027285129604,162.09312010661336,231.0,92.90687989338664,1.6415717349227599,0.7137576729630241,1671,110.9460045445298,0.0071154415569680855,0.00856594413651051,0.00799030907465776,0.007890595669984606,13.0,0.014323955107752279,2.0793150491602765,2.0793150491602765,1,6,unripe,IMG20200713145929.jpg
246,10066,8.72830064339351,153.3151202066362,222.0,101.6848797933638,1.6192784180429691,0.6682662750598694,3533,108.8569566509999,0.00792576746634349,0.010224213508305357,0.009436438155027198,0.008368162137476955,16.0,0.016440623732280838,1.115966911190885,1.115966911190885,1,7,unripe,IMG20200713145941.jpg
268,9339,8.718504065647844,155.3151300995824,227.0,99.68486990041761,1.6321343148436616,0.6869256767076798,3267,110.1097754144295,0.007802902708363422,0.00996601297426838,0.009697587409918454,0.00914074714344787,15.0,0.016201964976175036,1.394736596431939,2.503804251426011,2,14,unripe,IMG20200713145947.jpg
200,8437,8.547173060753108,152.0664928292047,235.0,102.93350717079531,1.6532321622745254,0.6952016872197305,2652,105.59822710637327,0.008346130643603898,0.010443320280772094,0.00913309818461935,0.009308178499287185,16.0,0.017090969260433655,2.5751942539331987,3.923574880205853,2,13,unripe,IMG20200713145951.jpg
266,10291,8.449096880131362,150.75726362841317,231.0,104.24273637158683,1.653087144441965,0.6889670303927858,3706,115.94055395208078,0.007689107827038862,0.009387166360797193,0.008773495605138605,0.007818667696963842,15.0,0.0155605138607167,2.0311986863711002,2.0311986863711002,1,26,unripe,IMG20200713145957.jpg
214,5208,4.206479335104879,167.03014592933948,232.0,87.96985407066052,1.5261827411889757,0.733936892218144,1832,121.15549792208377,0.007347877241019097,0.0088893091018281,0.007200021411855297,0.005752155557762203,13.0,0.014704369903103436,0.36911694626400343,0.0,0,0,unripe,IMG20200713150008.jpg
190,5426,4.241779890242187,163.71636564688538,231.0,91.28363435311464,1.4768290829006607,0.7064572872331637,1635,118.3025019957266,0.006979900420275366,0.008435060573424948,0.007506953750089286,0.0058687719369240575,13.0,0.013747041992894345,0.4878125048859426,0.0,0,0,unripe,IMG20200713150018.jpg
210,6264,5.597705155357765,159.15756704980842,238.0,95.84243295019157,1.6921825075890238,0.7322329851128816,2154,112.67643037503127,0.007230877302173293,0.008223333478767414,0.0074767134631481425,0.005888643403171481,13.0,0.014932820844663613,1.0035477154321153,1.0035477154321153,1,5,unripe,IMG20200713150024.jpg
285,6057,5.073076762008459,158.5020637279181,235.0,96.49793627208189,1.5976668094922393,0.7328194093086323,2437,123.5854743491699,0.00772532104260943,0.009355533494439697,0.00848736563179231,0.006995924715210433,14.0,0.015726969878365516,0.6122534444490975,0.0,0,0,unripe,IMG20200713150048.jpg
196,11169,8.539774291219377,155.26949592622438,228.0,99.73050407377563,1.6159894102564323,0.7203216449857669,2433,125.53700453807913,0.008730908334217866,0.010088531237800196,0.009187567127043494,0.00830636257928562,16.0,0.017275974830094742,1.2294705936324435,3.493439765116066,3,21,unripe,IMG20200713150059.jpg
198,4698,3.9898089171974522,156.82269050659855,222.0,98.17730949340145,1.5754465451226893,0.709178521191413,1830,122.96586357180522,0.007059389700678573,0.008066774905291205,0.006778135797843551,0.0058118479663627695,13.0,0.013777511344240457,0.4365180467091295,0.0,0,0,unripe,IMG20200713150105.jpg
147,4747,5.36456920712413,158.71181799030967,219.0,96.28818200969033,1.6190822856318627,0.7148110190635663,1564,101.98966883369685,0.006967821935753779,0.008209731772647581,0.007638080094165866,0.00765908659820496,13.0,0.014510176188728815,1.038558900641895,1.038558900641895,1,4,unripe,IMG20200713150120.jpg
156,4590,5.111073993652915,163.07647058823528,231.0,91.9235294117647,1.5449617858616231,0.7351082947815636,1555,109.50216055726308,0.006944545425764538,0.008279856901281753,0.007633227111901498,0.007000134277863473,13.0,0.0146094752137256,1.3328879238349758,1.3328879238349758,1,4,unripe,IMG20200713150129.jpg
219,7873,8.24018253370175,166.14810110504254,236.0,88.85189889495744,1.588044246616718,0.7069254858429672,2416,109.4211082542841,0.008151136197592158,0.010319729499436048,0.008943543925147717,0.006753443234448597,16.0,0.017774912862239426,1.2915515364648749,1.2915515364648749,1,8,unripe,IMG20200713150134.jpg
242,7987,8.255979822620992,155.74082884687618,234.0,99.25917115312383,1.6255058107364886,0.7116151322824574,2693,116.61177273906071,0.008221382038581698,0.009384816133147353,0.008380325109721792,0.007091998487183008,15.0,0.016348435965318712,1.3489487502842612,1.3489487502842612,1,7,unripe,IMG20200713150138.jpg
222,8112,8.708067199828243,162.18774654832347,233.0,92.81225345167653,1.7637199157518497,0.6822239778276502,3015,113.65015889854507,0.007721434126761111,0.009705435069739345,0.009925603648147038,0.008412165682117403,15.0,0.016554193358949504,0.8587837475175781,0.0,0,0,unripe,IMG20200713150142.jpg
181,8215,8.401341760242172,149.07060255629946,228.0,105.92939744370055,1.8068597361279184,0.6978211494372606,2313,106.1064173922757,0.0062364820342650975,0.007879111637291599,0.00791909654168677,0.006586159447927582,12.0,0.01407488687320053,2.384897015810681,3.5967765028328325,2,19,unripe,IMG20200713150150.jpg
238,11643,9.11289565135719,148.84746199433135,234.0,106.15253800566865,1.6258491009030531,0.7020791894337962,3656,128.5386625169429,0.009018711582814146,0.010928513417201201,0.009793608436142371,0.00885781443850826,17.0,0.018007128338953377,3.739707585861432,3.739707585861432,1,26,unripe,IMG20200713150224.jpg
169,11608,9.151254276839632,151.5130082701585,234.0,103.48699172984149,1.6206602106133325,0.6594054489021585,2581,141.36271728774358,0.007831512845745018,0.00918281949425782,0.008048728533874484,0.007146662016903005,15.0,0.016068117801020413,3.4396039291739586,3.4396039291739586,1,9,unripe,IMG20200713150231.jpg
139,11546,8.996065292765593,148.58453143945954,234.0,106.41546856054045,1.527908872096473,0.6916609626392068,2549,117.09021336331234,0.008965724277166553,0.010918518484568629,0.009254009757707283,0.0077062818582573495,20.0,0.018581504049670045,2.0655265105769605,3.8271845416650434,2,15,unripe,IMG20200713150242.jpg
204,11057,8.666786853635786,154.29691598082664,233.0,100.70308401917337,1.667056489067935,0.710183459089758,2940,122.48381594758237,0.008637877430500963,0.011277718119753252,0.010274633372109768,0.009284028396707368,18.0,0.018632299955936567,2.9683568612389184,4.122935592848353,2,19,unripe,IMG20200713150301.jpg
269,9315,8.200257055830413,160.42973698336016,234.0,94.57026301663983,1.6488269583801929,0.6987867798540375,3206,109.5462976734991,0.008444694848906338,0.01043941495114869,0.00898373188034303,0.008513464015463403,16.0,0.01708409757902844,0.5616493828899414,0.0,0,0,unripe,IMG20200713150319.jpg
204,5733,5.412933256540746,160.65811965811966,229.0,94.34188034188034,1.6800240475765225,0.693803941696879,2141,121.87496788461291,0.0068991512271540665,0.008006497378629112,0.007592395016035175,0.006872196066212689,13.0,0.01399998481920881,0.5580051551745301,0.0,0,0,unripe,IMG20200713150330.jpg
276,8166,7.736177952934935,162.31055596375214,237.0,92.68944403624786,1.5465011192951015,0.7022011328950911,2971,109.04150202471997,0.008155098789676922,0.010006583254014783,0.008915851004466357,0.008234305886513915,15.0,0.016678666616140564,0.4196824434423434,0.0,0,0,unripe,IMG20200713150335.jpg
301,10239,8.586595551977458,152.83953511085068,227.0,102.16046488914932,1.6038966848313454,0.6955894916309625,3322,122.56213832853521,0.007920618853022407,0.010089708957280539,0.00899316017708952,0.00765745766959295,15.0,0.017129780361374698,1.8684378249639395,1.8684378249639395,1,7,unripe,IMG20200713150343.jpg
259,10814,8.07430691923453,155.57887923062697,233.0,99.42112076937303,1.5355142882947752,0.7044805912022578,3502,124.54439083874323,0.007235010243056089,0.008266914145577741,0.007339746644489609,0.006627556683050574,14.0,0.015328905826690683,1.1229663035443624,1.1229663035443624,1,6,unripe,IMG20200713150353.jpg
236,11120,9.31565146729888,157.3714928057554,231.0,97.6285071942446,1.6282571932474375,0.712660261959069,3381,134.67290388490815,0.008322520758255132,0.009202868876357854,0.00812225199205167,0.0074146751077849085,15.0,0.017582093028718496,1.3537853211470314,2.6975177809984165,2,13,unripe,IMG20200713150357.jpg
199,5405,5.486919711289553,149.03626271970398,223.0,105.96373728029602,1.6484288813982415,0.7379414839174032,1919,110.08571785139965,0.007504791637182349,0.009251815885683051,0.008498132012913582,0.0074288738712109045,14.0,0.01587931344383409,0.8222765894809506,0.0,0,0,unripe,IMG20200713150406.jpg
202,8814,8.63465815021993,155.9341955979124,231.0,99.0658044020876,1.5783091357545147,0.6996147629967894,2794,103.06431261956672,0.007497992192360746,0.008423475780586243,0.006813080552224418,0.006617841548680954,14.0,0.014712768734559668,2.1189886066400856,2.1189886066400856,1,22,unripe,IMG20200713150430.jpg
264,8723,8.486977165040232,159.44147655623067,233.0,95.55852344376935,1.570394013492536,0.7318530996580442,2923,107.35387073735056,0.008826534087039433,0.010205479726454364,0.008949735311954924,0.007685406110956271,16.0,0.017538833281729227,1.51973613800216,1.51973613800216,1,9,unripe,IMG20200713150444.jpg
163,4744,5.036841993502219,174.24114671163576,226.0,80.75885328836425,1.8344322433574556,0.687059745064779,1930,110.68680489403363,0.006735941355923594,0.007456376473252968,0.006677150719290115,0.005578407015238516,12.0,0.013435117745737158,0.5701484297029282,0.0,0,0,unripe,IMG20200713150450.jpg
202,9390,8.496891712137252,162.14802981895633,233.0,92.85197018104367,1.6426825794894875,0.6961011685507955,2621,112.58394064014425,0.007166388014608074,0.008720558560313667,0.008275921782961538,0.006710857103924179,14.0,0.01538070648986943,2.848585208712255,2.848585208712255,1,7,unripe,IMG20200713150506.jpg
254,7536,7.642071958787977,160.64105626326963,224.0,94.35894373673037,1.5090139924432389,0.7144798012550772,2609,111.11229904657979,0.007726260098003425,0.008900996816201026,0.007882745845671252,0.007312795722272194,14.0,0.015939793351324224,0.8832596438567314,0.0,0,0,unripe,IMG20200713150510.jpg
133,2847,3.300907836612598,151.80049174569723,219.0,103.19950825430277,1.6410173887034403,0.7258186020378512,1221,91.86569417690487,0.006825745521573537,0.007627391644665844,0.006397482528356681,0.005216042288867684,12.0,0.01348680598513333,0.7918932393419055,0.0,0,0,unripe,IMG20200713150521.jpg
183,3492,3.4256452514788545,161.29782359679268,220.0,93.70217640320733,1.7141183350961133,0.7355122521370553,1654,113.80573855593845,0.006782851461312032,0.008267774771307228,0.007089884621162591,0.006266038597080435,12.0,0.014536237010671913,0.21287658063313614,0.0,0,0,unripe,IMG20200713150538.jpg
