HLS_H_Mean,HLS_H_Std,HLS_H_Min,HLS_H_Max,HLS_H_Median,HLS_H_Q25,HLS_H_Q75,HLS_L_Mean,HLS_L_Std,HLS_L_Min,HLS_L_Max,HLS_L_Median,HLS_L_Q25,HLS_L_Q75,HLS_S_Mean,HLS_S_Std,HLS_S_Min,HLS_S_Max,HLS_S_Median,HLS_S_Q25,HLS_S_Q75,Image_Name,Label
23.193271825224127,11.784578644934067,0,176,22.0,22.0,23.0,88.74902950648446,41.379630321272785,0,191,90.0,60.0,118.0,161.57802245626252,56.99800928205911,0,255,160.0,132.0,196.0,image_0_5556.jpg,overripe
22.916215510488293,13.396787941596036,0,175,22.0,22.0,23.0,86.11112368352337,43.33153753781021,0,188,88.0,57.0,118.0,161.8290625815998,59.760996688607634,0,255,161.0,134.0,198.0,image_0_5556.jpg,overripe
23.912249662120654,2.835064019935986,14,43,23.0,23.0,24.0,91.28428553876398,33.790684333457314,32,182,84.0,64.0,116.0,147.2725519105541,76.47176305054747,7,255,156.0,70.0,210.0,image_0_5560.jpg,overripe
23.577503378793462,3.087356172714498,12,41,23.0,22.0,24.0,87.25309006020396,35.120640135563576,25,180,79.0,60.0,112.0,154.9262931564074,67.86625660270428,8,255,176.0,90.0,205.0,image_0_5560.jpg,overripe
23.89874677478806,2.8335105547323596,14,40,23.0,23.0,24.0,88.60581152475734,28.459323872180942,38,165,82.0,66.0,110.0,120.79569971741,61.16198763912365,6,221,132.0,58.0,169.0,image_0_5560.jpg,overripe
23.624474751197937,13.225241815834721,0,174,23.0,22.0,24.0,80.10058975304091,43.64042604624888,0,182,76.0,53.0,112.0,147.23603636810418,80.90711862544866,0,255,157.0,72.0,218.0,image_0_5560.jpg,overripe
19.18558791006266,16.244596366248327,0,172,23.0,0.0,24.0,58.95541221280256,49.289051081024816,0,174,59.0,0.0,91.0,115.72087480034402,96.5608147376069,0,255,116.0,0.0,203.0,image_0_5560.jpg,overripe
26.303692665808455,10.121179697159642,0,175,25.0,23.0,28.0,81.91347629040507,30.38640964733051,0,203,82.0,62.0,104.0,155.40521452378013,52.769134999406894,0,255,150.0,126.0,187.0,image_0_557.jpg,overripe
25.699596169785035,3.33407877427565,17,40,25.0,23.0,28.0,85.07134921614616,26.914205155519515,29,208,84.0,64.0,105.0,152.75978274287124,50.67771707389073,10,255,148.0,124.0,182.0,image_0_557.jpg,overripe
24.180259932636183,15.322211282532605,0,174,25.0,22.0,28.0,69.95217521646357,41.11974908455312,0,208,76.0,44.0,102.0,133.2051863085686,71.12617356929287,0,255,141.0,94.0,173.0,image_0_557.jpg,overripe
25.697515297935,3.3489948728736283,18,41,25.0,23.0,28.0,115.98101645299522,25.868611436467486,63,234,115.0,96.0,135.0,111.34726753310879,29.999915628787917,10,243,114.0,94.0,131.0,image_0_557.jpg,overripe
26.244528894140053,12.984002264818013,0,176,25.0,23.0,28.0,79.9346112472887,33.38008861822193,0,204,82.0,60.0,104.0,152.94485689597406,57.444936923692055,0,255,149.0,125.0,187.0,image_0_557.jpg,overripe
22.913676718761465,11.170440981888854,0,177,22.0,21.0,22.0,87.21685376770122,37.276467179801536,0,176,82.0,61.0,116.0,195.99377552767382,64.30432202878339,0,255,213.0,174.0,251.0,image_0_561.jpg,overripe
23.77644483576687,2.6191707880971213,15,36,23.0,22.0,25.0,138.60014185437913,31.0685066040224,75,240,138.0,112.0,165.0,180.62211705432046,72.3908700146329,11,255,179.0,150.0,255.0,image_0_561.jpg,overripe
22.133392031697117,1.421729352144849,15,36,22.0,21.0,23.0,113.22559737813975,28.342585054398775,63,186,108.0,90.0,136.0,136.55213148433486,52.3265932503184,7,249,151.0,123.0,166.0,image_0_561.jpg,overripe
22.787952160833516,10.134672380008857,0,176,22.0,21.0,22.0,87.93357301831878,36.54062595225959,0,175,82.0,61.0,116.0,195.3952845647761,64.47276561521464,0,255,212.0,173.0,251.0,image_0_561.jpg,overripe
22.130542715288477,1.423631120403348,16,35,22.0,21.0,22.0,91.68637953383715,33.088662703411636,33,177,86.0,64.0,118.0,190.48682955462615,68.0488261376487,9,255,208.0,168.0,250.0,image_0_561.jpg,overripe
48.2655267355502,58.34604197412724,0,179,20.0,17.0,23.0,52.36163857478131,21.704484004807593,6,174,55.0,34.0,67.0,153.64072866185091,59.9017019716659,4,255,156.0,102.0,206.0,image_0_5612.jpg,overripe
20.95191360094283,1.4239197277923146,6,35,21.0,20.0,22.0,87.20309467930548,28.908375441701626,33,224,84.0,64.0,108.0,144.82476353033212,60.21585586592619,9,255,151.0,101.0,184.0,image_0_5612.jpg,overripe
21.332693265059383,8.544347765390873,0,176,21.0,20.0,22.0,83.58202525729729,32.204256087408815,0,221,82.0,61.0,107.0,150.0312515874709,61.22923012433882,0,255,155.0,110.0,189.0,image_0_5612.jpg,overripe
20.954941225476748,1.517924589240855,0,37,21.0,20.0,22.0,112.32938116573705,33.26892017692269,50,255,109.0,85.5,137.0,142.12326902171154,57.794493988451364,0,255,153.0,93.0,185.0,image_0_5612.jpg,overripe
18.971562680971683,14.630258836032768,0,174,21.0,19.0,21.0,69.06612006868035,43.71524636782195,0,166,72.0,38.0,104.0,139.87652778201104,81.38670562931061,0,255,155.0,86.0,196.0,image_0_5612.jpg,overripe
22.342490887296034,1.5145414615266422,14,36,22.0,22.0,23.0,107.08991608973261,34.244489060722934,42,210,101.0,78.0,137.0,193.54162487462386,68.15390202520501,10,255,226.0,173.0,241.0,image_0_5640.jpg,overripe
21.31269418010128,13.791327986152897,0,172,22.0,21.0,22.0,77.47596447880225,42.90895568238385,0,165,77.0,52.0,113.0,176.76079457885854,81.71209835079196,0,255,200.0,139.0,248.0,image_0_5640.jpg,overripe
22.160041098906476,1.4860294946767347,15,35,22.0,21.0,23.0,91.15222496758568,31.194970200625644,34,182,86.0,65.0,117.0,187.72155490862832,66.91139743156492,10,255,202.0,166.0,248.0,image_0_5640.jpg,overripe
22.563862318663308,12.240356258706187,0,176,22.0,21.0,22.0,84.12193898769479,38.24575680545149,0,169,81.0,59.0,116.0,191.32175795679723,67.08224966951012,0,255,206.0,170.0,250.0,image_0_5640.jpg,overripe
22.538114343029086,8.350038431774344,0,174,22.0,21.0,23.0,88.49006776426842,34.0936090289003,0,170,84.0,64.0,117.0,190.3591261589647,65.41401565743018,0,255,204.0,169.0,249.0,image_0_5640.jpg,overripe
31.589660947151682,32.10879901140885,0,179,24.0,21.0,26.0,86.2859245024022,51.62668364385741,5,181,68.0,48.0,147.0,109.2201180507893,84.71779502820185,0,255,94.0,21.0,191.0,image_0_568.jpg,overripe
15.827195607412492,16.500242963233784,0,177,23.0,0.0,26.0,54.15130267673301,59.08114869839598,0,246,40.0,0.0,101.0,81.2913493479753,83.54317761076297,0,255,62.0,0.0,150.0,image_0_568.jpg,overripe
23.912043925875086,4.536950276646002,3,177,25.0,22.0,26.0,139.6878846945779,61.81556938468829,36,248,127.0,88.0,212.0,104.25469869595058,59.938694935218756,3,255,95.0,51.0,149.0,image_0_568.jpg,overripe
23.871687028140013,4.550764802058513,3,177,25.0,22.0,26.0,136.94775566231982,63.22675662271048,31,248,124.0,84.0,211.0,109.4516568291009,65.3404129366499,3,255,100.0,52.0,155.0,image_0_568.jpg,overripe
23.235206588881262,10.422898463649124,0,174,25.0,22.0,26.0,122.41700480439259,70.3940869457893,0,244,116.0,69.0,190.0,109.55722717913521,70.78604016874594,0,255,102.0,50.0,158.0,image_0_568.jpg,overripe
21.5706910953183,13.492229696626662,0,176,21.0,21.0,22.0,82.37867148666967,40.03821795992692,0,177,80.0,57.0,115.0,191.03550644264607,64.59008771107824,0,255,195.0,168.0,251.0,image_0_5787.jpg,overripe
21.90069698339016,10.961430150508093,0,176,21.0,21.0,22.0,86.17953141902532,36.15564403472393,0,176,83.0,59.0,115.0,195.47813882156404,55.49921505373005,0,255,195.0,169.0,250.0,image_0_5787.jpg,overripe
21.267277382957456,1.0092888552026598,14,36,21.0,21.0,22.0,88.35815908748579,28.99631747627958,36,168,85.0,63.0,112.0,178.46663654164783,51.29842872237055,5,243,178.0,151.0,231.0,image_0_5787.jpg,overripe
43.77488395021156,57.663517078657655,0,179,20.0,16.0,22.0,73.82293335524244,25.186704097185864,12,148,78.0,55.0,92.0,160.038450478577,59.25109882137226,9,255,165.0,103.0,215.0,image_0_5787.jpg,overripe
21.415259691355487,7.164415774871383,0,172,21.0,21.0,22.0,87.08686959974804,34.56486016333065,0,177,84.0,60.0,114.0,194.5552999493352,55.42391420744749,0,255,195.0,167.0,250.0,image_0_5787.jpg,overripe
17.80570190966076,15.524697320255497,0,172,21.0,19.0,22.0,65.93213103146671,47.04193649532213,0,173,72.0,2.0,103.0,150.96275432641247,95.14427100815382,0,255,179.0,58.0,237.0,image_0_5789.jpg,overripe
21.319550594556322,5.041893581893982,0,175,21.0,21.0,22.0,87.03064412003582,31.531161616418128,0,237,84.0,63.0,108.0,169.0479705949728,69.11590007228818,0,255,178.0,117.0,233.0,image_0_5789.jpg,overripe
20.586923925945978,17.388496013561216,0,179,20.0,17.0,21.0,55.605624856827504,21.44306449911749,12,171,56.0,43.0,66.0,164.6363835148587,56.83699959980854,3,255,167.0,124.0,214.0,image_0_5789.jpg,overripe
21.23293904496137,2.0224842495489446,0,30,21.0,21.0,22.0,122.48967075532602,30.114397845445247,69,255,119.0,98.0,143.0,133.98609925237926,59.83047234308781,0,255,153.0,81.0,169.0,image_0_5789.jpg,overripe
21.50567483704367,14.575146469110797,0,175,21.0,21.0,22.0,77.6341968804015,38.74180138240809,0,237,78.0,56.0,106.0,168.8608779857973,76.4773705799329,0,255,182.0,120.0,241.0,image_0_5789.jpg,overripe
24.683651682703815,10.468105810845689,0,176,24.0,22.0,25.0,87.4277945330078,34.0303135532574,0,204,92.0,65.0,112.0,152.10274307051557,52.348505926236136,0,255,150.0,115.0,182.0,image_0_5799.jpg,overripe
22.09767820383934,11.969959961138022,0,172,23.0,22.0,24.0,68.94713964287423,42.38127742442277,0,188,73.0,32.0,104.0,136.67648044425295,66.29983582123018,0,255,140.0,100.0,175.0,image_0_5799.jpg,overripe
24.03960936377998,2.2467771207535767,15,40,24.0,22.0,25.0,92.24408061659247,28.5804079910162,32,204,93.0,69.0,114.0,149.46521135525876,50.415106094774444,14,255,148.0,112.0,178.0,image_0_5799.jpg,overripe
24.600679783618173,15.814445540296363,0,179,23.0,22.0,25.0,60.11512279190004,22.044885159339124,11,156,60.0,46.0,74.0,178.00701804777634,49.191660701362856,17,255,183.0,143.0,219.0,image_0_5799.jpg,overripe
24.72303126047202,11.387861595621436,0,176,24.0,22.0,25.0,86.40758293838863,35.0978175575492,0,201,91.0,64.0,112.0,151.5118579156494,53.55545074414691,0,255,150.0,115.0,182.0,image_0_5799.jpg,overripe
21.306788154223074,1.2866198590956148,0,33,21.0,21.0,22.0,108.84480729517479,32.27213148810721,41,255,105.0,86.0,128.0,185.2317195028978,55.531195722385284,0,255,193.0,164.0,228.0,image_0_5818.jpg,overripe
21.730768376719983,11.014111477694348,0,175,21.0,21.0,22.0,89.9963731375321,35.16919889251905,0,224,90.0,70.0,110.0,183.8539114601452,56.62129978601331,0,255,188.0,164.0,223.0,image_0_5818.jpg,overripe
20.783113624419887,11.820158560113084,0,176,21.0,20.0,22.0,86.00699466333094,39.46380048343767,0,232,88.0,68.0,110.0,178.34851187612415,63.76238936468628,0,255,186.0,161.0,220.0,image_0_5818.jpg,overripe
21.39440278898322,1.7757053372845404,0,32,21.0,21.0,22.0,133.4963028208108,28.522004878980642,72,255,131.0,112.0,151.0,155.51139500973332,57.46263100996102,0,255,157.0,133.0,177.0,image_0_5818.jpg,overripe
21.20390368829708,10.469928035307225,0,174,21.0,20.0,22.0,88.67822328149634,37.37930300110666,0,231,90.0,70.0,110.0,182.55510980511167,57.993004750837734,0,255,187.0,163.0,222.0,image_0_5818.jpg,overripe
22.61162543794458,2.037950457066509,0,33,22.0,22.0,24.0,122.2604204267969,36.78961127684816,55,255,119.0,90.0,150.0,161.81687015606752,45.374866189568245,0,255,159.0,139.0,183.0,image_0_5862.jpg,overripe
20.88562480093428,13.977160793423371,0,172,22.0,21.0,23.0,76.02519375729908,46.048822073839055,0,229,80.0,46.0,110.0,155.5489542414269,72.14014211067003,0,255,158.0,134.0,203.0,image_0_5862.jpg,overripe
23.197505042998195,13.754205917435108,0,176,22.0,22.0,23.0,80.51973670241003,40.03848621089448,0,228,80.0,53.0,110.0,173.49059348126127,56.90416572187903,0,255,166.0,143.0,220.0,image_0_5862.jpg,overripe
22.537562373925045,1.3004797285528236,16,35,22.0,22.0,23.0,115.98242913260431,33.31889306218332,56,253,113.0,88.0,140.0,140.28914959125171,35.935209360742945,9,255,138.0,124.0,159.0,image_0_5862.jpg,overripe
22.875825459178255,8.313082013784088,0,176,22.0,22.0,23.0,85.76496443359167,36.30300617844793,0,227,84.0,58.0,112.0,174.68749336447607,48.275022349614225,0,255,165.0,143.0,211.0,image_0_5862.jpg,overripe
24.446469935964796,1.3465054251361859,9,32,24.0,24.0,25.0,80.60555939366847,24.264606594044768,22,175,80.0,63.0,98.0,179.20303165765839,41.90507010498536,8,255,181.0,151.0,210.0,image_0_5906.jpg,overripe
21.60799191867587,13.97292440525863,0,177,24.0,23.0,25.0,75.61361169005335,43.56014052708592,0,194,87.0,53.0,108.0,143.95584299473435,74.50643709738256,0,255,157.0,124.0,189.0,image_0_5906.jpg,overripe
28.816376292460333,28.90936569302711,0,179,23.0,22.0,24.0,58.400089405453734,15.761688457924816,8,136,59.0,49.0,67.0,172.25782442858883,61.618531172087955,0,255,188.0,137.0,220.0,image_0_5906.jpg,overripe
24.575382150259216,1.3978407658074175,8,32,24.0,24.0,25.0,96.01184331984511,26.83290398739741,29,194,97.0,77.0,115.0,162.43795319566442,42.24258230059536,9,255,158.0,138.0,186.0,image_0_5906.jpg,overripe
24.139042897201143,11.355323774858762,0,177,24.0,24.0,25.0,88.51719313319671,36.271178363270465,0,176,95.0,70.0,114.0,160.70454400315822,53.90895576194657,0,255,160.0,138.0,189.0,image_0_5906.jpg,overripe
24.225025099075296,2.927436903223621,17,43,23.0,22.0,26.0,82.22596565389696,26.840180530508974,21,196,86.0,64.0,102.0,163.79908058124175,57.86842983594584,2,255,175.0,150.0,201.0,image_0_5915.jpg,overripe
24.821738441215324,13.209993848590681,0,174,23.0,22.0,26.0,89.66130515191546,37.74425714758295,0,176,99.0,66.0,118.0,149.2581241743725,59.87868001543997,0,255,160.0,134.0,180.0,image_0_5915.jpg,overripe
24.51940819022457,7.427451390240445,0,175,23.0,22.0,26.0,94.99138705416117,31.80857207403625,0,176,102.0,74.0,118.0,149.43345838837516,55.33683223261168,0,255,160.0,134.0,178.0,image_0_5915.jpg,overripe
30.793595772787317,30.570657695871258,0,179,22.0,21.0,24.0,66.07203170409511,23.583758384069096,4,181,72.0,50.0,82.0,170.2908745046235,70.80569381833085,0,255,195.0,112.0,230.0,image_0_5915.jpg,overripe
20.71661822985469,14.132346744081058,0,176,22.0,22.0,24.0,81.10024834874504,48.56909891100339,0,216,100.0,40.0,118.0,135.64919418758257,72.38635996964136,0,255,157.0,121.0,176.0,image_0_5915.jpg,overripe
25.827796365453764,3.8477825825081435,0,177,25.0,24.0,27.0,53.576154711166026,24.361360072963326,13,195,46.0,35.0,68.0,167.95161805333814,55.63872760454803,2,255,176.0,136.0,211.0,image_0_5970.jpg,overripe
19.636281600977355,17.907703448104265,0,172,24.0,0.0,26.0,54.81441323874443,48.41437180202064,0,243,55.0,0.0,96.0,112.1676500395663,82.77097480026262,0,255,132.0,0.0,163.0,image_0_5970.jpg,overripe
26.53281226138746,6.483647196890832,0,174,26.0,25.0,28.0,78.27899098999042,33.717766474896564,0,242,76.0,52.0,101.0,157.10900862128807,45.989604759629785,0,255,150.0,131.0,181.0,image_0_5970.jpg,overripe
52.27815801529897,49.09489722990158,0,178,25.0,23.0,117.0,43.30872818647527,17.23580464258807,8,170,40.0,32.0,50.0,140.35127931029695,69.67113965712981,0,255,149.0,79.0,199.0,image_0_5970.jpg,overripe
27.108370007357944,12.258807171202058,0,175,26.0,25.0,28.0,72.93526398356263,37.05551104201252,0,240,71.0,46.0,99.0,158.86198997653787,52.45771800867843,0,255,152.0,131.0,188.0,image_0_5970.jpg,overripe
20.577313887497912,13.835672623730623,0,174,22.0,22.0,24.0,80.21157778334168,47.99008262427521,0,207,98.0,40.0,117.0,137.3442142380237,71.68350149870035,0,255,158.0,126.0,177.0,image_0_5976.jpg,overripe
24.81835252879319,2.779346297003644,0,40,24.0,23.0,26.0,150.92593056251044,28.851834103071955,77,255,158.0,132.0,174.0,163.23944249707895,80.57157910721001,0,255,179.0,94.0,246.0,image_0_5976.jpg,overripe
24.518329577699884,8.306670202432867,0,175,23.0,22.0,26.0,94.10286262727425,32.082422231007385,0,173,100.0,74.0,117.0,148.40885286262727,56.64485005910403,0,255,160.0,135.0,179.0,image_0_5976.jpg,overripe
30.7365944750459,30.372092297132813,0,179,22.0,21.0,24.0,65.6259284760474,23.29686832136313,4,170,72.0,50.0,82.0,167.89396594892338,70.35319738446981,3,255,190.0,110.0,228.0,image_0_5976.jpg,overripe
24.5648577032215,8.899444971606526,0,176,23.0,22.0,26.0,93.61362877649808,32.64870170138335,0,173,100.0,74.0,117.0,148.60685820397262,56.93664864470505,0,255,160.0,135.0,179.0,image_0_5976.jpg,overripe
15.69142746865404,16.0574853147546,0,172,22.0,0.0,26.0,52.481884901151666,54.283166359944126,0,247,46.0,0.0,95.0,82.29861107169413,80.23766007770467,0,255,84.0,0.0,143.0,image_0_6013.jpg,overripe
22.055551456189445,10.479958641776099,0,178,23.0,20.0,26.0,102.94608892092701,55.864871043955624,0,246,96.0,68.0,141.0,93.73808456172415,65.09573630385462,0,255,92.0,36.0,141.0,image_0_6013.jpg,overripe
21.180010103360786,7.497388719523956,0,177,24.0,19.0,26.0,156.48603976637398,48.796710496073416,65,255,147.0,120.0,192.0,89.12561656043002,67.14705481814356,0,255,79.0,34.0,121.0,image_0_6013.jpg,overripe
22.416474154127336,4.658173156901625,0,177,24.0,21.0,26.0,115.15616503669564,49.52526088219055,29,247,104.0,80.0,146.0,90.8044829406456,57.39777360116385,5,255,89.0,37.0,136.0,image_0_6013.jpg,overripe
20.87411666543686,10.18672193181601,0,177,23.0,19.0,26.0,94.10561985253634,55.7062323422953,0,245,90.0,59.0,132.0,91.64722810323592,68.37473143855644,0,255,92.0,30.0,142.0,image_0_6013.jpg,overripe
22.970963479237074,9.47140893307906,0,175,22.0,22.0,23.0,86.26350379474466,33.549551208504425,0,186,85.0,63.0,110.0,194.95717610187924,56.09443349058048,0,255,199.0,164.0,248.0,image_0_6016.jpg,overripe
22.523487656847497,1.3755869600054766,18,35,22.0,22.0,23.0,89.88354986961046,29.68766943107879,31,186,87.0,66.0,111.0,191.416439605674,56.662480226424655,7,255,195.0,159.0,246.0,image_0_6016.jpg,overripe
17.67155871037152,17.426521264972585,0,174,22.0,0.0,23.0,62.82830680715213,49.41562960867942,0,186,71.0,0.0,103.0,145.53004806286762,100.38128188196127,0,255,180.0,0.0,239.0,image_0_6016.jpg,overripe
23.02131839603335,1.8110818592796702,17,35,22.0,22.0,23.0,142.55198624770503,28.242502879026475,82,242,142.0,118.0,166.0,165.67112602762154,61.550986734737016,9,255,155.0,126.0,219.0,image_0_6016.jpg,overripe
49.34178429010794,59.70681898183922,0,179,21.0,16.0,25.0,66.31699273794628,21.36200209672079,7,140,72.0,50.0,80.0,145.2219077801036,60.21580855664534,6,255,144.0,86.0,198.0,image_0_6016.jpg,overripe
16.76343767834119,18.042264591427337,0,172,22.0,0.0,24.0,51.0463634249963,50.19831668817738,0,189,46.0,0.0,100.0,94.78665638012302,86.95303621489786,0,255,118.0,0.0,163.0,image_0_6036.jpg,overripe
25.553486504195643,2.72567729200599,15,40,25.0,23.0,27.0,154.74789161083046,28.6356917571148,78,252,165.0,134.0,176.0,176.87056921223393,83.56064460224144,5,255,207.0,104.0,255.0,image_0_6036.jpg,overripe
24.556001775485615,12.828717156400543,0,176,23.0,22.0,26.0,88.0443025934772,37.48937049065721,0,174,97.0,65.0,116.0,150.74778592716282,61.51597939205242,0,255,162.0,138.0,182.0,image_0_6036.jpg,overripe
24.30864915136015,14.921551217028197,0,176,23.0,22.0,26.0,84.21905053792987,40.88486956874328,0,174,94.0,59.0,116.0,147.92802942233308,65.32537920885486,0,255,161.0,135.0,181.0,image_0_6036.jpg,overripe
24.25457081862569,2.788997506749026,16,38,23.0,22.0,26.0,96.65890596267253,28.01874506342391,29,189,102.0,76.0,118.0,148.24363255902432,56.41229070369781,2,255,160.0,135.0,178.0,image_0_6036.jpg,overripe
22.653237376776044,3.1456621712966877,0,172,22.0,22.0,23.0,79.89314805387143,28.779288481999053,0,216,76.0,58.0,98.0,160.558615263572,60.33447503969653,0,255,162.0,126.0,201.0,image_0_604.jpg,overripe
22.707907159716758,2.194517239162218,6,38,22.0,22.0,23.0,97.64807701207941,24.363147200807237,53,216,94.0,78.0,112.0,110.29522839820429,38.24056761632626,5,172,122.0,87.0,137.0,image_0_604.jpg,overripe
19.86838755958717,13.634290444519428,0,172,22.0,20.0,23.0,65.21461794788726,40.749809806376405,0,180,69.0,42.0,94.0,144.35379738047854,79.31773416177617,0,255,158.0,105.0,195.0,image_0_604.jpg,overripe
22.73078169111862,2.5306375295884935,0,36,22.0,22.0,23.0,128.13495626417364,29.234362654353376,74,255,124.0,104.0,147.0,124.22379321516175,55.04139244768516,0,255,129.0,85.0,150.0,image_0_604.jpg,overripe
22.71585597260147,2.1697258720356674,6,36,22.0,22.0,23.0,81.1737168510205,28.3205421143546,29,218,78.0,59.0,98.0,159.12012310825196,60.86010695155638,5,255,162.0,125.0,199.0,image_0_604.jpg,overripe
18.621180626874256,13.849095273377579,0,177,21.0,20.0,22.0,70.63974037711046,44.09088151874763,0,206,76.0,50.0,98.0,156.23611715893685,82.23040718309143,0,255,176.0,137.0,214.0,image_0_6060.jpg,overripe
21.286176724315,1.1832607161351218,11,32,21.0,21.0,22.0,86.78604116173027,31.094776635197125,31,221,82.0,64.0,102.0,175.33067411576224,55.47812420548435,7,255,181.0,147.0,216.0,image_0_6060.jpg,overripe
21.160859384628026,10.868691743126668,0,174,21.0,21.0,22.0,80.4360021361377,36.621536289063776,0,217,80.0,60.0,100.0,175.28095961878157,61.239879527526845,0,255,183.0,148.0,219.0,image_0_6060.jpg,overripe
21.235706363225567,1.1779820827731313,11,32,21.0,21.0,22.0,84.07543030850758,30.80088918306925,29,218,79.0,62.0,98.0,179.17742266770736,55.68500380561369,8,255,186.0,148.0,226.0,image_0_6060.jpg,overripe
20.929384217228773,11.009449865446785,0,176,21.0,21.0,22.0,79.84886825781538,37.33480916581177,0,218,80.0,60.0,100.0,173.41614427145382,63.495819587543885,0,255,182.0,147.0,219.0,image_0_6060.jpg,overripe
22.523129696516794,11.877741069790485,0,174,24.0,22.0,25.0,102.22147839083323,61.6297333298889,0,234,95.0,60.0,146.0,124.04541350105866,81.23995604545965,0,255,141.0,38.0,184.0,image_0_6148.jpg,overripe
21.443418649063812,9.47626655797256,0,41,24.0,23.0,26.0,173.35320401046206,54.431997869520885,75,255,165.0,127.0,230.0,135.8233642628804,85.94411353207872,0,255,145.0,68.0,205.0,image_0_6148.jpg,overripe
23.515018474695893,3.5029868048951593,0,41,24.0,23.0,25.0,131.87756881305268,51.82992920944592,45,241,120.0,88.0,176.0,109.69012849254784,58.02617595585816,5,255,125.0,44.0,156.0,image_0_6148.jpg,overripe
23.540955702246023,3.485506630955644,0,40,24.0,22.0,25.0,121.63762610536804,54.9622960622654,30,238,109.0,76.0,168.0,127.68273861419023,74.62340141386372,5,255,141.0,45.0,182.0,image_0_6148.jpg,overripe
22.788226014032464,11.394937674061214,0,172,24.0,22.0,25.0,104.69142068335617,61.07728211220587,0,234,97.0,63.0,148.0,125.48227778469715,80.41155857353101,0,255,142.0,39.0,185.0,image_0_6148.jpg,overripe
24.431887624835714,2.376684066444332,15,38,24.0,23.0,26.0,107.71247394459931,31.82455616767584,39,250,108.0,82.0,132.0,160.04749826297328,51.57114714824648,11,255,167.0,122.0,200.0,image_0_6160.jpg,overripe
22.67862913014725,12.221465180494649,0,172,23.0,22.0,25.0,72.67430121298878,42.61811390220767,0,233,76.0,39.0,107.0,152.30855454263877,73.54987720004124,0,255,161.0,107.0,206.0,image_0_6160.jpg,overripe
24.710456482248844,12.177346291356583,0,175,24.0,22.0,26.0,86.59670006780682,39.45245160456756,0,229,91.0,62.0,117.0,164.3423491298124,60.58372055384009,0,255,166.0,124.0,207.0,image_0_6160.jpg,overripe
24.632420033987124,9.750909415273824,0,175,24.0,23.0,26.0,89.40045371974853,36.74088824950028,0,228,92.0,65.0,118.0,166.32243401391295,57.833426952785494,0,255,166.0,126.0,208.0,image_0_6160.jpg,overripe
24.421649631248066,2.3682984901535886,15,38,24.0,23.0,26.0,95.35190905514118,30.19129603359082,31,233,95.0,71.0,118.0,164.06002159772973,55.80976977297458,11,255,164.0,122.0,202.0,image_0_6160.jpg,overripe
21.069388232933072,16.318262755928856,0,172,25.0,22.0,26.0,63.207905475465765,47.01283379223238,0,217,67.0,3.0,102.0,125.59441582767502,83.4883938769684,0,255,140.0,54.0,180.0,image_0_6236.jpg,overripe
32.16998361039569,33.800133328946394,0,179,24.0,23.0,26.0,71.63951232565141,22.839253408847004,7,229,71.0,59.0,82.0,161.18179917717498,66.15740668520074,0,255,179.0,107.0,216.0,image_0_6236.jpg,overripe
26.236704351607184,12.354615486303961,0,174,25.0,24.0,27.0,83.79906010636519,34.45880997210653,0,231,86.0,60.0,110.0,166.5150934876409,55.848398194845146,0,255,158.0,134.0,206.25,image_0_6236.jpg,overripe
25.766021674415494,10.426429057409093,0,174,25.0,24.0,27.0,83.7376994347259,33.92336653057604,0,222,86.0,60.0,109.0,166.36786299628724,55.829751549404754,0,255,158.0,134.0,206.0,image_0_6236.jpg,overripe
30.727263605043984,31.0653689789045,0,179,24.0,23.0,26.0,57.08877144864033,18.302037456529725,6,181,56.0,46.0,66.0,163.07898785831355,64.63049250107584,0,255,179.0,113.0,216.0,image_0_6236.jpg,overripe
18.671816172107604,15.715961145665556,0,172,23.0,0.0,25.0,67.09819942343742,61.768134299188176,0,229,62.0,0.0,106.0,97.68717016997569,90.77107870354104,0,255,68.0,0.0,173.0,image_0_6249.jpg,overripe
22.707733184904352,11.088751555395518,0,174,24.0,22.0,25.0,104.06224565346383,60.29537407118695,0,236,97.0,63.0,146.0,127.58984766775713,79.47968831080061,0,255,143.0,41.0,185.0,image_0_6249.jpg,overripe
24.132724914539565,17.61328941585148,0,179,23.0,20.0,25.0,92.00361795640599,48.521174590006,8,199,72.0,57.0,132.0,126.92327201886168,82.42798041678998,0,255,143.0,31.0,202.0,image_0_6249.jpg,overripe
23.51864901622042,3.562248533841109,5,43,24.0,22.0,25.0,122.00322938053655,55.20182919354354,30,237,108.0,76.0,170.0,128.19968598868928,73.80610428431683,6,255,141.0,47.0,181.0,image_0_6249.jpg,overripe
24.551746228451105,19.698077058903014,0,179,23.0,20.0,25.0,101.03801742290182,53.32840323938882,9,220,79.0,63.0,145.0,128.60474482642735,79.685217448979,0,255,142.0,42.0,201.0,image_0_6249.jpg,overripe
21.38606511172798,1.1964144132688308,13,36,21.0,21.0,22.0,95.74828499409719,26.52852160920866,51,220,91.0,74.0,114.0,122.75829318358274,46.85271375514284,7,190,137.0,89.0,161.0,image_0_6277.jpg,overripe
21.39921083139232,1.1840355480016793,13,35,21.0,21.0,22.0,89.89097348521106,32.78475872535397,34,243,84.0,64.0,112.0,169.08082065026642,67.0743373421158,10,255,176.0,121.0,230.0,image_0_6277.jpg,overripe
